"","Date.and.Time.of.initial.call","Date.and.time.of.Ranger.response","Borough","Property","Location","Species.Description","Call.Source","Species.Status","Animal.Condition","Duration.of.Response","Age","Animal.Class","X311SR.Number","Final.Ranger.Action","X..of.Animals","PEP.Response","Animal.Monitored","Rehabilitator","Hours.spent.monitoring","Police.Response","ESU.Response","ACC.Intake.Number"
"851","7/29/18 9:06","7/29/18 9:08","Manhattan","Central Park","Conservatory Garden - Vanderbilt Gate - 5th ave/104th","raccoon","Employee","Native","Unhealthy",0.25,"Juvenile","small mammals-rvs","1-1-1593319604","ACC",1,FALSE,FALSE,"",NA,FALSE,FALSE,"36298"
"852","7/28/18 13:45","7/28/18 14:20","Manhattan","Central Park","The Loeb Boathouse Docks","raccoon","Other","Native","DOA",1.5,"Juvenile","small mammals-rvs","","Relocated/Condition Corrected",1,FALSE,FALSE,"",NA,FALSE,FALSE,""
"853","7/28/18 17:10","7/28/18 17:15","Manhattan","Central Park","94th St and Bridle path","raccoon","Central","Native","Unhealthy",0.75,"Juvenile","small mammals-rvs","1-1-1595729275","ACC",1,FALSE,FALSE,"",NA,FALSE,FALSE,"36264"
"854","7/28/18 14:33","7/28/18 15:34","Manhattan","Central Park","Ramble, area known as ""the gill"", along the waterfall, under the bridge","raccoon","Public","Native","Unhealthy",2.5,"Adult","small mammals-rvs","1-1-1-594558242","ACC",1,FALSE,FALSE,"",NA,FALSE,FALSE,"36259"
"855","7/28/18 12:30","7/28/18 12:45","Queens","Socrates Sculpture Park","Fence along southern border of park, accessed from Costco Parking Lot","opossum","Central","Native","Healthy",1.75,"Adult","small mammals-non rvs","1-1-1594452514","Relocated/Condition Corrected",1,FALSE,FALSE,"",NA,FALSE,TRUE,""
"856","7/28/18 12:12","7/28/18 12:22","Manhattan","Central Park","Bridle Path at W 100th street","raccoon","Conservancies/""Friends of"" Groups","Native","Unhealthy",1,"Adult","small mammals-rvs","1-1-1-595449866","ACC",1,FALSE,FALSE,"",NA,FALSE,FALSE,"36209"
"857","7/28/18 9:00","7/28/18 9:06","Manhattan","Central Park","61 street entrance to park, on Wayne Walk, under a bench","raccoon","Central","Native","DOA",0,"Adult","small mammals-rvs","","Relocated/Condition Corrected",1,FALSE,FALSE,"",NA,FALSE,FALSE,""
"858","7/28/18 8:30","7/28/18 10:30","Manhattan","Central Park","West Drive and 74th street, between the Drive and the Lake, behind a bench in the vegetation","raccoon","Conservancies/""Friends of"" Groups","Native","N/A",0.5,"Adult","small mammals-rvs","","Unfounded",1,FALSE,FALSE,"",NA,FALSE,FALSE,""
"859","7/28/18 8:30","7/28/18 9:54","Manhattan","Central Park","In Ramble, near Ramble Shed trash cans close to Maintenance area","raccoon","Conservancies/""Friends of"" Groups","Native","N/A",0.5,"Adult","small mammals-rvs","","Unfounded",1,FALSE,FALSE,"",NA,FALSE,FALSE,""
"860","7/28/18 8:30","7/28/18 9:22","Manhattan","Central Park","on Bridle Path at 86th street transverse entrance, aka ""Cowgate""","raccoon","Conservancies/""Friends of"" Groups","Native","N/A",0.5,"Adult","small mammals-rvs","","Unfounded",1,FALSE,FALSE,"",NA,FALSE,FALSE,""
"861","7/27/18 17:00","7/27/18 5:06","Manhattan","Central Park","North Woods between East Drive and Harlem Meer/ In the sewage rocks on the walking path between the stairs and Lasker Rink","raccoon","Conservancies/""Friends of"" Groups","Native","Unhealthy",1,"Juvenile","small mammals-non rvs","","Monitored Animal",1,FALSE,FALSE,"",NA,FALSE,FALSE,""
"862","7/27/18 10:30","7/27/18 12:00","Manhattan","Central Park","74th St. and West Drive","raccoon","Conservancies/""Friends of"" Groups","Native","Unhealthy",1,"Adult","small mammals-rvs","1-1-1594820091","ACC",1,FALSE,FALSE,"",NA,FALSE,FALSE,"36023"
"863","7/27/18 10:00","7/27/18 10:30","Manhattan","Central Park","Ramble, the oven, north of the Lake","raccoon","Conservancies/""Friends of"" Groups","Native","Unhealthy",1,"Juvenile","small mammals-rvs","1-1-1594820091","ACC",1,FALSE,FALSE,"",NA,FALSE,FALSE,"36014"
"864","7/27/18 9:30","7/27/18 10:00","Manhattan","Central Park","Ramble, The Oven, north of the Lake","raccoon","Conservancies/""Friends of"" Groups","Native","Unhealthy",1,"Adult","small mammals-rvs","1-1-1594820091","ACC",1,FALSE,FALSE,"",NA,FALSE,FALSE,"36013"
"865","7/27/18 9:00","7/27/18 9:30","Manhattan","Central Park","North Meadow Ball fields","raccoon","Conservancies/""Friends of"" Groups","Native","Unhealthy",1,"Adult","small mammals-rvs","1-1-1594820091","ACC",1,FALSE,FALSE,"",NA,FALSE,FALSE,"36012"
"866","7/27/18 8:23","7/27/18 14:34","Manhattan","Central Park","E 110th St Playground","raccoon","Conservancies/""Friends of"" Groups","Native","Unhealthy",1.75,"Juvenile","small mammals-rvs","1-1-1594899930","ACC",1,FALSE,FALSE,"",0.5,FALSE,FALSE,"36061"
"867","7/27/18 0:00","7/27/18 9:00","Manhattan","Central Park","Central Park - 110th St Playground at Dana Center","raccoon","Conservancies/""Friends of"" Groups","Native","N/A",0.5,"Adult","small mammals-rvs","","Monitored Animal",1,FALSE,TRUE,"",0.5,FALSE,FALSE,""
"868","7/26/18 12:45","7/26/18 13:35","Manhattan","Central Park","Compost Hill 103rd/East Drive","raccoon","Central","Native","N/A",0.5,"Adult","small mammals-rvs","","Unfounded",1,FALSE,FALSE,"",NA,FALSE,FALSE,""
"869","7/26/18 11:00","7/26/18 11:00","Manhattan","Central Park","Dead Road and 72nd St Transverse","squirrel","Conservancies/""Friends of"" Groups","Native","Unhealthy",1.5,"Adult","small mammals-non rvs","1-1-1594035353","ACC",1,FALSE,FALSE,"",NA,FALSE,FALSE,"35900"
"870","7/26/18 10:20","7/26/18 10:20","Manhattan","Central Park","Delacorte Theater","raccoon","Conservancies/""Friends of"" Groups","Native","Unhealthy",1.5,"Adult","small mammals-rvs","1-1-1594035353","ACC",1,FALSE,FALSE,"",NA,FALSE,FALSE,"35899"
"871","7/26/18 8:15","7/26/18 9:00","Manhattan","Central Park","Ramble","raccoon","Conservancies/""Friends of"" Groups","Native","N/A",0.5,"Adult","small mammals-rvs","","Unfounded",1,FALSE,FALSE,"",NA,FALSE,FALSE,""
"872","7/25/18 14:49","7/25/18 15:00","Manhattan","Tompkins Square Park","","red tailed hawk","Public","Native","Unhealthy",3,"Juvenile","raptors","1-1-1594035222","Rehabilitator",1,FALSE,FALSE,"Animal Medical Center Manhattan",NA,FALSE,FALSE,""
"873","7/20/18 16:00","7/20/18 16:30","Manhattan","Inwood Hill Park","IH","mallard duck","Central","Native","Healthy",0.5,"Infant","birds","","Advised/Educated others",1,FALSE,FALSE,"",NA,FALSE,FALSE,""
"874","7/25/18 13:15","7/25/18 13:33","Manhattan","Central Park","In the middle of the driveway behind the Lasker Rink where the parking lot is/ East Dr and E107th","raccoon","Conservancies/""Friends of"" Groups","Native","Unhealthy",1,"Adult","small mammals-rvs","1-1-1592372063","ACC",1,FALSE,FALSE,"",NA,FALSE,FALSE,"35796"
"875","7/18/18 11:15","7/18/18 11:20","Manhattan","Central Park","Hecksher Ballfields - field #6 - west of Ballfields Cafe - between path and transverse","raccoon","Conservancies/""Friends of"" Groups","Native","N/A",0.75,"Adult","small mammals-rvs","","Unfounded",1,FALSE,FALSE,"",NA,FALSE,FALSE,""
"876","7/18/18 10:18","7/18/18 11:00","Manhattan","Central Park","Lasker Rink - parking lot - placed in bucket by CPC","raccoon","Conservancies/""Friends of"" Groups","Native","Unhealthy",2,"Infant","small mammals-rvs","1-1-1589216055","ACC",1,FALSE,FALSE,"",NA,FALSE,FALSE,"34937"
"877","7/18/18 8:21","7/18/18 10:16","Manhattan","Central Park","Conservatory Garden - 5th and 106th -  by italian garden entrance nearest to lawn","raccoon","Conservancies/""Friends of"" Groups","Native","Unhealthy",0.5,"Juvenile","small mammals-rvs","1-1-1589216055","ACC",1,FALSE,FALSE,"",NA,FALSE,FALSE,"34936"
"878","7/18/18 8:21","7/18/18 9:28","Manhattan","Central Park","Grand Army Plaza - 5th ave and 59th - between Moore Statue and 59th street pond along path","raccoon","Conservancies/""Friends of"" Groups","Native","Unhealthy",0.75,"Adult","small mammals-rvs","1-1-1589216055","ACC",1,FALSE,FALSE,"",NA,FALSE,FALSE,"34935"
"879","7/21/18 11:30","7/21/18 13:00","Manhattan","Battery Park City","","crow","Central","Native","Healthy",1,"Adult","birds","","Advised/Educated others",1,FALSE,FALSE,"",NA,FALSE,FALSE,""
"880","7/25/18 9:00","7/25/18 9:15","Manhattan","Central Park","110th playground/ Harlem Meer","raccoon","Public","Native","N/A",0.5,"Juvenile","small mammals-rvs","1-11-594088217","Unfounded",1,FALSE,FALSE,"",NA,FALSE,FALSE,""
"881","7/25/18 8:35","7/25/18 9:00","Manhattan","Central Park","Lasker Pool entrance inside Central Park/  East 110th Street and Lennox Ave","raccoon","Employee","Native","Unhealthy",2,"Adult","small mammals-rvs","1-1-1592912090","ACC",1,FALSE,FALSE,"",NA,FALSE,FALSE,"43195"
"882","7/24/18 16:40","7/24/18 17:00","Queens","Brookville Park","","raccoon","Central","Native","Healthy",2,"Juvenile","small mammals-rvs","1-1-1593919394","Relocated/Condition Corrected",1,FALSE,FALSE,"",NA,FALSE,FALSE,""
"883","7/24/18 17:15","7/24/18 17:35","Manhattan","Central Park","Behind the Lasker Pool near Huddlestone Arch","raccoon","Employee","Native","N/A",0.25,"Adult","small mammals-rvs","","Unfounded",1,FALSE,FALSE,"",NA,FALSE,FALSE,""
"884","7/24/18 17:05","7/24/18 17:18","Manhattan","Central Park","Dana Discovery Center","raccoon","Conservancies/""Friends of"" Groups","Native","Unhealthy",0.35,"Juvenile","small mammals-rvs","","Monitored Animal",1,FALSE,FALSE,"",NA,FALSE,FALSE,""
"885","7/24/18 13:00","7/24/18 15:00","Manhattan","Highbridge Recreation Center","","blue jay","Employee","Native","Healthy",1,"Juvenile","birds","","Relocated/Condition Corrected",1,FALSE,FALSE,"",NA,FALSE,FALSE,""
"886","7/24/18 12:30","7/24/18 15:15","Manhattan","Central Park","Waterfall behind Lasker Pool in the North Woods.","raccoon","Public","Native","N/A",0.5,"Adult","small mammals-rvs","","Unfounded",1,FALSE,FALSE,"",NA,FALSE,FALSE,""
"887","7/24/18 14:31","7/24/18 14:31","Manhattan","Central Park","","red tailed hawk","Conservancies/""Friends of"" Groups","Native","Healthy",1,"Juvenile","raptors","","Unfounded",NA,FALSE,FALSE,"",NA,FALSE,FALSE,""
"888","7/24/18 13:12","7/24/18 13:30","Manhattan","Central Park","North Meadow Baseball Field","raccoon","Conservancies/""Friends of"" Groups","Native","Unhealthy",1.5,"Adult","small mammals-rvs","1-1-1591910384","ACC",1,FALSE,FALSE,"",NA,FALSE,FALSE,"35692"
"889","7/24/18 13:30","7/24/18 14:30","Manhattan","Central Park","In Harlem Meer","raccoon","Observed by Ranger","Native","DOA",1,"Adult","small mammals-rvs","n/a","Relocated/Condition Corrected",1,FALSE,FALSE,"",NA,FALSE,FALSE,""
"890","7/24/18 9:00","7/24/18 9:15","Manhattan","Central Park","Dana Discovery Center (110th 5th Ave).","raccoon","Conservancies/""Friends of"" Groups","Native","Unhealthy",2,"Juvenile","small mammals-rvs","1-1-593662489","ACC",1,FALSE,FALSE,"",NA,FALSE,FALSE,"35649"
"891","7/24/18 8:30","7/24/18 9:57","Manhattan","Central Park","At the Conservatory Garden at East 102nd and 5th Ave","raccoon","Conservancies/""Friends of"" Groups","Native","Unhealthy",2,"Adult","small mammals-rvs","1-1-1590959610","ACC",1,FALSE,FALSE,"",NA,FALSE,FALSE,"35650"
"892","7/20/18 14:30","7/20/18 15:30","Manhattan","Riverside Park","","mallard duck","Public","Native","Injured",0.5,"Adult","birds","","Unfounded",1,FALSE,FALSE,"",0.5,FALSE,FALSE,""
"893","7/17/18 18:00","7/23/18 11:13","Staten Island","Ocean Breeze Track & Field Athletic Complex","","herring gull","Employee","Native","Injured",0.25,"Adult","birds","","Monitored Animal",NA,FALSE,FALSE,"",NA,FALSE,FALSE,""
"894","7/23/18 14:50","7/23/18 15:00","Manhattan","Central Park","West 100th off the West Drive","raccoon","Conservancies/""Friends of"" Groups","Native","Unhealthy",1,"Juvenile","small mammals-rvs","1-1-1593319220","ACC",1,FALSE,FALSE,"",NA,FALSE,FALSE,"35592"
"895","7/17/18 11:40","7/23/18 11:45","Manhattan","Central Park","70th st, between West Drive and the bridle path","raccoon","Conservancies/""Friends of"" Groups","Native","Healthy",0.5,"Infant","small mammals-rvs","","Relocated/Condition Corrected",1,FALSE,TRUE,"",0.5,FALSE,FALSE,""
"896","7/23/18 9:25","7/23/18 9:45","Manhattan","Central Park","Near the Heckscher Baseball Field.Central Park West and West 63rd Street","raccoon","Conservancies/""Friends of"" Groups","Native","Unhealthy",3,"Adult","small mammals-rvs","1-1-1592534182","ACC",1,FALSE,FALSE,"",NA,FALSE,FALSE,"35529"
"897","7/23/18 8:30","7/23/18 9:00","Manhattan","Central Park","Conservatory Gardens East 102nd near 5th Ave","raccoon","Conservancies/""Friends of"" Groups","Native","Unhealthy",3,"Juvenile","small mammals-rvs","1-1-1592534181","ACC",1,FALSE,FALSE,"",NA,FALSE,FALSE,"35528"
"898","7/22/18 14:30","7/22/18 14:44","Staten Island","Franklin D. Roosevelt Boardwalk and Beach","","double crested cormorant","Employee","Native","Unhealthy",1.75,"Juvenile","birds","1-1-1590964411","ACC",1,TRUE,FALSE,"",NA,FALSE,FALSE,"35484"
"899","7/22/18 14:15","7/22/18 15:00","Manhattan","Tompkins Square Park","","red tailed hawk","Central","Native","Healthy",0.5,"Juvenile","raptors","","Monitored Animal",NA,FALSE,TRUE,"",0.5,FALSE,FALSE,""
"900","7/21/18 14:00","7/21/18 14:50","Manhattan","Central Park","Conservatory Garden","raccoon","Conservancies/""Friends of"" Groups","Native","Healthy",0.5,"Adult","small mammals-rvs","","Monitored Animal",1,FALSE,TRUE,"",0.5,FALSE,FALSE,""
"901","7/21/18 16:30","7/21/18 16:45","Manhattan","Central Park","Huddlestone Arch","raccoon","Conservancies/""Friends of"" Groups","Native","Healthy",1.25,"Juvenile","small mammals-non rvs","1-1-1588253244","Monitored Animal",2,FALSE,TRUE,"",0.5,FALSE,FALSE,""
"902","7/21/18 14:15","7/21/18 14:15","Manhattan","Central Park","East 110th Street Playground","raccoon","Conservancies/""Friends of"" Groups","Native","Unhealthy",2,"Adult","small mammals-rvs","1-1-1588253243","ACC",1,FALSE,FALSE,"",NA,TRUE,FALSE,"35372"
"903","7/21/18 9:00","7/21/18 9:10","Manhattan","Central Park","Dalehead Arch at the West Drive of Central Park and W 63rd St","raccoon","Central","Native","DOA",2.5,"Juvenile","small mammals-rvs","1-1-1591237359","Submitted for DEC Testing",1,FALSE,FALSE,"",NA,FALSE,FALSE,""
"904","7/21/18 9:15","7/21/18 9:15","Manhattan","Central Park","Central Park East Drive at 106th St","raccoon","Observed by Ranger","Native","Unhealthy",2,"Adult","small mammals-rvs","1-1-1591297971","ACC",1,FALSE,FALSE,"",NA,FALSE,FALSE,"35291"
"905","7/20/18 17:51","7/21/18 15:45","Queens","Alley Pond Park","","red eared slider","Central","Domestic","N/A",0.5,"Adult","terrestrial reptile or amphibian","1.11592E+11","Unfounded",NA,FALSE,FALSE,"",NA,FALSE,FALSE,""
"906","7/17/18 18:15","7/21/18 14:43","Staten Island","Ocean Breeze Track & Field Athletic Complex","","herring gull","Employee","Native","Injured",0.25,"Adult","birds","","Monitored Animal",1,FALSE,TRUE,"",0.25,FALSE,FALSE,""
"907","7/20/18 14:00","7/20/18 14:00","Manhattan","Central Park","","opossum","Employee","Native","DOA",0.3,"Adult","small mammals-non rvs","","Relocated/Condition Corrected",1,FALSE,FALSE,"",NA,FALSE,FALSE,""
"908","7/20/18 14:00","7/20/18 14:00","Manhattan","Central Park","floating in the water of the Loch in the North Woods","raccoon","Employee","Native","DOA",0.3,"Adult","small mammals-rvs","","Relocated/Condition Corrected",1,FALSE,FALSE,"",NA,FALSE,FALSE,""
"909","7/20/18 14:00","7/20/18 14:45","Manhattan","Central Park","west side of the 100th pond","raccoon","Employee","Native","Healthy",1,"Juvenile","small mammals-rvs","","Monitored Animal",1,FALSE,TRUE,"",0.4,FALSE,FALSE,""
"910","7/19/18 10:15","7/19/18 12:25","Queens","Alley Pond Park","","raccoon","Conservancies/""Friends of"" Groups","Native","N/A",0.25,"Juvenile","small mammals-rvs","1-1-1588253180","Unfounded",1,FALSE,FALSE,"",NA,FALSE,FALSE,""
"911","7/18/18 20:35","7/19/18 9:35","Queens","Alley Pond Park","","chicken","Central","Domestic","N/A",0.25,"Adult","domestic","1-1-1591518774","Unfounded",1,FALSE,FALSE,"",NA,FALSE,FALSE,""
"912","7/18/18 18:00","7/19/18 10:00","Manhattan","Central Park","South Gate (Pump) House by the Reservoir by 86st. and Transverse","raccoon","Public","Native","Unhealthy",3,"Adult","small mammals-rvs","1-1-1590496248","ACC",1,FALSE,FALSE,"",NA,FALSE,FALSE,"35083"
"913","7/16/18 12:00","7/19/18 13:00","Manhattan","Central Park","East 110th St Playground","raccoon","Conservancies/""Friends of"" Groups","Native","Healthy",0.75,"Infant","small mammals-rvs","","Unfounded",2,FALSE,TRUE,"",2,FALSE,FALSE,""
"914","7/19/18 9:00","7/19/18 10:00","Manhattan","Central Park","CP 79th St Yard","raccoon","Conservancies/""Friends of"" Groups","Native","Unhealthy",2.75,"Adult","small mammals-rvs","1-1-1590496247","ACC",1,FALSE,FALSE,"",NA,FALSE,FALSE,"35069"
"915","7/19/18 12:00","7/19/18 0:30","Manhattan","Central Park","Walking path to Delocorte Thearter","raccoon","Employee","Native","Injured",1.5,"Juvenile","small mammals-rvs","1-11-590496249","ACC",1,FALSE,FALSE,"",NA,FALSE,FALSE,"35104"
"916","7/18/18 16:30","7/18/18 16:45","Bronx","Van Cortlandt Park","","squirrel","Central","Native","N/A",0.25,"Juvenile","small mammals-rvs","","Unfounded",NA,FALSE,FALSE,"",NA,FALSE,FALSE,""
"917","7/17/18 18:15","7/19/18 12:08","Staten Island","Ocean Breeze Track & Field Athletic Complex","","herring gull","Employee","Native","Injured",0.25,"Adult","birds","","Monitored Animal",1,FALSE,TRUE,"",0.25,FALSE,FALSE,""
"918","7/18/18 12:40","7/18/18 13:00","Manhattan","West Harlem Piers","125 street and West Harlem Piers Park","canada goose","Central","Native","Unhealthy",1.5,"Adult","birds","1-1-1590963990","Rehabilitator",1,FALSE,FALSE,"Wild Bird Fund, Manhattan",NA,FALSE,FALSE,""
"919","7/15/18 13:15","7/15/18 13:46","Queens","Astoria Park","","red tailed hawk","Central","Native","N/A",1,"Juvenile","raptors","1-11-587739991","Unfounded",NA,FALSE,FALSE,"",NA,FALSE,FALSE,""
"920","7/17/18 18:15","7/18/18 13:00","Staten Island","Ocean Breeze Track & Field Athletic Complex","","herring gull","Employee","Native","Injured",0.25,"Adult","birds","N/A","Monitored Animal",1,TRUE,TRUE,"",0.25,FALSE,FALSE,""
"921","7/18/18 11:45","7/18/18 13:00","Staten Island","Ocean Breeze Track & Field Athletic Complex","","canada goose","Employee","Native","Injured",1.25,"Adult","birds","1-1-1590963990","ACC",1,TRUE,FALSE,"",NA,FALSE,FALSE,"34955"
"922","7/18/18 9:30","7/18/18 10:00","Bronx","Haffen Park","","raccoon","Central","Native","Healthy",1.25,"Juvenile","small mammals-rvs","1-1-1589094020","Relocated/Condition Corrected",1,FALSE,FALSE,"",NA,FALSE,FALSE,""
"923","7/15/18 19:00","7/15/18 19:00","Bronx","Van Cortlandt Park","VC","mallard duck","Public","Native","Healthy",0.5,"Juvenile","birds","","Relocated/Condition Corrected",5,FALSE,FALSE,"",NA,FALSE,FALSE,""
"924","7/17/18 16:00","7/17/18 16:10","Manhattan","Central Park","Central Park South and Grand Army Plaza","raccoon","Employee","Native","DOA",1,"Adult","small mammals-rvs","1-11-590417923","Submitted for DEC Testing",1,FALSE,FALSE,"",NA,FALSE,FALSE,""
"925","7/17/18 11:00","7/17/18 11:30","Brooklyn","Mellet Playgroun\d","","squirrel","Central","Domestic","DOA",1,"Adult","small mammals-non rvs","","Relocated/Condition Corrected",1,FALSE,FALSE,"",NA,FALSE,FALSE,""
"926","7/16/18 13:00","7/16/18 13:10","Manhattan","Central Park","Playground by Dana Center","raccoon","Conservancies/""Friends of"" Groups","Native","Healthy",1,"Adult","small mammals-rvs","","Advised/Educated others",1,FALSE,TRUE,"",1,FALSE,FALSE,""
"927","7/12/18 15:00","7/12/18 15:25","Manhattan","Central Park","Sheep Meadow","raccoon","Conservancies/""Friends of"" Groups","Native","Healthy",1,"Juvenile","small mammals-rvs","","Relocated/Condition Corrected",1,FALSE,TRUE,"",1,FALSE,FALSE,""
"928","7/16/18 15:00","7/16/18 15:10","Manhattan","Central Park","Huddlestone arch","raccoon","Employee","Native","Unhealthy",1,"Juvenile","small mammals-rvs","1-11-587740052","ACC",1,FALSE,FALSE,"",NA,FALSE,FALSE,"34682"
